Respondent,Reached end,1.1. Had to temporarily close down or adjust services,1.2. Moved program and service delivery online,1.3. Had to increase hours due to increased demand for programs and services,1.4. Remained closed and unable to offer any programs or services,1.5. Lost funding from program partners or donors,1.6. Lost revenue from user fees,1.7. Had to reduce staff work hours,1.8. Had to lay off employees due to financial constraints,1.9. Hired additional staff,1.10. Lost volunteers,1.11. Had employees that contracted COVID-19,1.12. Had clients that contracted COVID-19,1.13. Developed new partnerships to continue to deliver programs and services,1.14. Had to apply to the Canada Emergency Wage Subsidy (CEWS) to maintain staffing levels,"1.15. Ineligible for federal or provincial supports (e.g. Canada Emergency Wage Subsidy, Canada Emergency Business account)","1.16. Other, please specify","2. Please provide any additional comments on how your agency has been impacted by the COVID-19 pandemic, if not reflected in the previous question.&nbsp &nbsp Please do not provide any personal information in your response.",3.1.1. Public health guidance and information about COVID-19 - Short-term (0-6 months),3.1.2. Public health guidance and information about COVID-19 - Medium-term (6-18 months),3.1.3. Public health guidance and information about COVID-19 - Long-term (18+ months),3.1.4. Public health guidance and information about COVID-19 - N/A,3.2.1. Workplace modification supports (e.g. plexiglass barriers) - Short-term (0-6 months),3.2.2. Workplace modification supports (e.g. plexiglass barriers) - Medium-term (6-18 months),3.2.3. Workplace modification supports (e.g. plexiglass barriers) - Long-term (18+ months),3.2.4. Workplace modification supports (e.g. plexiglass barriers) - N/A,3.3.1. Non-medical cloth masks or personal protective equipment (PPE) - Short-term (0-6 months),3.3.2. Non-medical cloth masks or personal protective equipment (PPE) - Medium-term (6-18 months),3.3.3. Non-medical cloth masks or personal protective equipment (PPE) - Long-term (18+ months),3.3.4. Non-medical cloth masks or personal protective equipment (PPE) - N/A,"3.4.1. Technology supports (e.g. devices, remote meeting technology) - Short-term (0-6 months)","3.4.2. Technology supports (e.g. devices, remote meeting technology) - Medium-term (6-18 months)","3.4.3. Technology supports (e.g. devices, remote meeting technology) - Long-term (18+ months)","3.4.4. Technology supports (e.g. devices, remote meeting technology) - N/A",3.5.1. Funding stabilization or flexibility - Short-term (0-6 months),3.5.2. Funding stabilization or flexibility - Medium-term (6-18 months),3.5.3. Funding stabilization or flexibility - Long-term (18+ months),3.5.4. Funding stabilization or flexibility - N/A,3.6.1. Additional funding - Short-term (0-6 months),3.6.2. Additional funding - Medium-term (6-18 months),3.6.3. Additional funding - Long-term (18+ months),3.6.4. Additional funding - N/A,3.7.1. Rent or mortgage supports - Short-term (0-6 months),3.7.2. Rent or mortgage supports - Medium-term (6-18 months),3.7.3. Rent or mortgage supports - Long-term (18+ months),3.7.4. Rent or mortgage supports - N/A,"3.8.1. Financial supports for businesses and agencies (e.g. wage subsidies, tax relief) - Short-term (0-6 months)","3.8.2. Financial supports for businesses and agencies (e.g. wage subsidies, tax relief) - Medium-term (6-18 months)","3.8.3. Financial supports for businesses and agencies (e.g. wage subsidies, tax relief) - Long-term (18+ months)","3.8.4. Financial supports for businesses and agencies (e.g. wage subsidies, tax relief) - N/A",3.9.1. Access to larger space to accommodate physical distancing requirements - Short-term (0-6 months),3.9.2. Access to larger space to accommodate physical distancing requirements - Medium-term (6-18 months),3.9.3. Access to larger space to accommodate physical distancing requirements - Long-term (18+ months),3.9.4. Access to larger space to accommodate physical distancing requirements - N/A,3.10.1. Community coordination support (e.g. City-United Way Community Coordination Plan) - Short-term (0-6 months),3.10.2. Community coordination support (e.g. City-United Way Community Coordination Plan) - Medium-term (6-18 months),3.10.3. Community coordination support (e.g. City-United Way Community Coordination Plan) - Long-term (18+ months),3.10.4. Community coordination support (e.g. City-United Way Community Coordination Plan) - N/A,3.11. Other,"3.11.1. Other, please specify - Short-term (0-6 months)","3.11.2. Other, please specify - Medium-term (6-18 months)","3.11.3. Other, please specify - Long-term (18+ months)","3.11.4. Other, please specify - N/A","4. Please identify any additional supports needed for your agency for recovery and rebuild not listed in the question above, and indicate whether they are a short-term, medium-term, or long-term priority.Please do not provide any personal information in your response.",5.1. The health and wellness of employees,5.2. Maintaining cleaning and disinfection measures,5.3. Recruiting talent or staffing availability,5.4. Employee training,5.5. Having enough demand from clients when we reopen,5.6. Childcare for staff,5.7. None of the above,"5.8. Other, please specify",6.1. Public health guidance and information about COVID-19,6.2. Workplace modification supports (e.g. plexiglass barriers),6.3. Non-medical cloth masks or personal protective equipment (PPE),"6.4. Technology supports (e.g. devices, remote meeting technology)",6.5. Funding stabilization or flexibility,6.6. Additional funding,6.7. Rent or mortgage supports,"6.8. Financial supports for businesses and agencies (e.g. wage subsidies, tax relief)",6.9. Access to larger space to accommodate physical distancing requirements,6.10. Ongoing community coordination support (e.g. City-United Way Community Coordination Plan),"6.11. Other, please specify",7. What has your agency learned from the COVID-19 response that can inform preparation for a possible second wave of COVID-19? (e.g. importance of funding flexibility to respond quickly or list of essential services) Please do not provide any personal information in your response.,8.1. Seniors (70+),8.2. Isolated persons,8.3. Low-income individuals and families,8.4. Homeless or precariously housed individuals,8.5. Indigenous peoples,8.6. Black Torontonians,8.7. Racialized communities,"8.8. Newcomers, refugees, or refugee claimants",8.9. International students,8.10. Undocumented Torontonians,8.11. Youth,8.12. Women,8.13. LGBTQ2S+ communities,8.14. Residents living in congregate living situations (e.g. rooming houses),8.15. Persons with disabilities,8.16. None of the identified,"8.17. Other, please specify","9. Given existing long-standing constraints and the potential financial impacts of COVID-19, where do you see an opportunity for the City, other levels of government, and community partners to work differently and to improve programs or services to better serve vulnerable residents?Please do not provide any personal information in your response.",10. Do you have any recommendations on how to create jobs and boost local economic development in the COVID-19 recovery and rebuild process? How can the City and/or other levels of government support these solutions?Please do not provide any personal information in your response.,11. What are the critical issues and needs you see for your clients related to climate change and resilience during the COVID-19 recovery over the short and long-term?Please do not provide any personal information in your response.,11. Agencies_Corporations,12. Do you have any other comments or input that you would like the City to consider in planning for the COVID-19 recovery and rebuild process?Please do not provide any personal information in your response.,13. Please provide the first three characters of your agency's postal code:,14.1. Arts and culture,14.2. Children's services,14.3. Education and research,14.4. Environment,14.5. Employment and training,14.6. Ethno-specific services,14.7. Faith-based services,"14.8. Grants, fundraising, and voluntarism",14.9. Health and mental health,14.10. Homelessness,14.11. Human and social services,14.12. Immigration and settlement,14.13. Indigenous services and supports,"14.14. Law, advocacy and politics",14.15. Sports and recreation,14.16. Social housing,14.17. Seniors programs and services,14.18. Youth programs and services,14.19. Anti-racist service delivery,"14.20. Black, African, Caribbean community services and supports",14.21. LGBTQ2S+ programs and services,14.22. Services and supports for racialized residents,14.23. Services and supports for people with disabilities,14.24. Women's programs and services,14.25. Prefer not to answer,"14.26. Other, please specify",myLabel,16.1. Women,16.2. Youth,16.3. Seniors (age 65+),"16.4. Indigenous peoples (First Nations, Inuit, Métis)",16.5. Racialized groups,16.6. Black communities,"16.7. Newcomers, immigrants and refugees",16.8. Undocumented Torontonians,16.9. People with disabilities,16.10. Trans or non-binary people,"16.11. Lesbian, gay, bisexual or queer (LGBQ+ people)",16.12. Two-Spirit people,16.13. People living on low incomes,16.14. Other,16.15. Prefer not to answer,17. How many paid employees does your agency have? Please indicate based on usual operations.,18. What is your agency's annual operating budget?,"19. If desired, please provide your Agency Name, which will be used only for the purposes of better understanding the agencies that have participated in the process. Please note, it is optional to identify the Agency Name.",X154,X155,X156,X157,X158,X159,X160
181,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"Infection disease policies, cleaning policies, flexibility in funding, flexibility in programming , specific support for facilities that do not see the same populations every day, clear communication from City/Province",NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"Clear communication from governing bodies, increased accessibility to programming whether that be providing technology, PPE, etc.",Grants to support local businesses?,"Accessibility to clean water re: environmental racism, cleaning facilities, affordable housing?",NA,"Would love to see the city focus on the health and well being (incl mental health) of populations before the economy. Putting systems in place for businesses to support their staff in terms of mental health, financial stability, flexibility, etc to create a safer workplace and give confidence to businesses in preparing to reopen.",M4M,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,Yes,1,NA,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,05-Jan,"$100,000 - $249,999",NA,NA,NA,NA,NA,NA,NA,NA
182,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,"Public health, ministry of education and children’s services resources.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Childcare limiting individuals per cohort is a real problem.,Parents need childcare and we cannot provide this to all due to limited spaces,Health and safety measures implemented,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, our service population is universal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-Nov,Prefer not to answer,Holy blossom preschool,NA,NA,NA,NA,NA,NA,NA
183,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,Coordination with Public School partners is challenging as the MOE doesn't appear to include child care in their considerations and planning.,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,A universal framework for child care is long overdue.,"Please have the MOE coordinate with child care. There is a question as to why the ratio for public school is 1:15 while childcare is a cohort of 10 including the staff. These are the same children served and a huge financial impact on child care with virtually no financial impact on public schools. Also, we are doing risk assessments at hazmat level while TDSB will go on the honour system for risk assessment? Sounds like a recipe for a second wave.",The disposal of all of the one use items that we're required to purchase.,NA,More funding and less punitive actions against operators who are doing the best they can to keep their organizations alive. The fines of $1000 per child for a misstep while the TDSB isn't even doing physical risk assessment is grossly unfair.,M6H,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, our service population is universal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-Nov,"$1,000,000 - $10,000,000",NA,NA,NA,NA,NA,NA,NA,NA
184,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,NA,NA,"The COVID-19 health crisis has had a disruptive impact on the way people, cities, the world itself lives and moves. While we have been all asked to stay home and safe, we continued to closely monitor the situation and took action to reduce the spread of the virus. Health and safety remained our number one priority.",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Financial help, work together with TDSB",No,"Work, money",NA,No,M2M,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"No, our service population is universal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-Jun,"$100,000 - $249,999",NA,NA,NA,NA,NA,NA,NA,NA
185,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,importance of guidelines and funding flexibility to respond quickly.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"To provide PPE and to work collaboratively with the field when making decisions. Therefore, we can have all the guidelines at the same time when preparing.",There can be sanitization jobs and cleaning positions.,Space for child care due to reduce ratio.,NA,NA,prefer not to answer,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-Jun,"$250,000 - $499,999",NA,NA,NA,NA,NA,NA,NA,NA
186,0,1,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,quick access to PPE supply  Clear communication from PPH,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,support/fund new meaningful initiatives/day program opportunities for people with intellectual disabilities while adhering to all Covid-19 protocols,NA,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,"Access to food, drinking water, & washroom facilities for marginalized community are severely lacking.",1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,Providing more flexible funding for community based agencies to purchase supplies to support the changing needs in the community.,Initiate Peer Programming for street involved clients to assist with community clean up.,COVID safe cooling & warming locations. Food & Water insecurity.,NA,NA,M5T,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Yes,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,Over 100,Prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA
189,0,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Wear masks. Do not allow children to stay who are sick.,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Food programs,None,None,NA,None,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,21-100,Prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA
193,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,Applied for CEBA,$0 income for April and May. Gave parents credits paid in March to be transferred to the month when their kids return.,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,Guidance and information must be given as soon as it becomes available.,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,"Quicker response is needed in terms of information dissemination, funding, etc. Advance notice in terms of what to expect such as closure orders, what can be done during closures, when to reopen, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Reach out to all charitable institutions on what they can share in the efforts to better serve the vulnerable residents.,Do research on what products can be manufactured locally rather than depending from resources outside of the country.,Information backed by science. Education in relation to this information.,NA,Cautious in moving forward. It is better slow but sure rather than fast but lacks a lot of certainty.,M4E,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,20-Nov,"$500,000 - $999,999",LeRoux Froebel Bilingual School,NA,NA,NA,NA,NA,NA,NA
194,0,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"We have not opened yet, so I am not sure what the second wave will look like. I would think more time to prepare for a full closure.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,"Food insecurity during the Covid-19 is a concern. Also, there are tenants who are self-isolating in their apartments who don't have any air conditioning.",1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,1,NA,Having proper PPE for clients and staff. Having access to funding for food as food insecurity in a big concern within this population.,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,Having all programming moved to virtual is not fulfilling the needs of the people who don't have access to computers or internet access. There is also the concern of the heat for those who are self isolating and don't have access to an air conditioner.,"In the social services sector, we need more community outreach workers. There are many people living on the streets who are not having their needs met due to fear of Covid 19 or agency closures. Also, there are also many people living in private residents that are not receiving assistance with having their basic needs met.",During the summer months having a cool place to relax / recover from the heat. Having air conditioners in their apartments will make self isolating more manageable.,NA,There is also the concern that all services have been changed to virtual. I have many tenants who do not have access to computers.,M5A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,Congregate meal bi weekly,"No, our service population is universal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05-Jan,Prefer not to answer,All Saints Church Homes for Tomorrow Society,NA,NA,NA,NA,NA,NA,NA
197,0,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,10 out 18 staff were laid off under the federal Supplementary Unemployment Benefits (SUB) program. RTheir wages were topped up to 95% of usual earnings.,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,1,NA,We need to make and maintain workplace adjustments in scheduling and use of physical space to be able to train people while maintaining social distancing.,1,NA,1,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
